1.873400000000000000e+04,1.961700000000000000e+04,2.950132387455921545e+01,3.000000000000000000e+00
1.875000000000000000e+04,1.970600000000000000e+04,2.956086030202331827e+01,9.900000000000000000e+01
1.668000000000000000e+04,1.971300000000000000e+04,2.973976927114366831e+01,1.000000000000000000e+02
1.926400000000000000e+04,1.957000000000000000e+04,3.003445169923951497e+01,4.000000000000000000e+00
5.021000000000000000e+03,1.969200000000000000e+04,3.026210607230731142e+01,5.000000000000000000e+00
1.678100000000000000e+04,1.713700000000000000e+04,3.034717164360281672e+01,2.000000000000000000e+00
1.954500000000000000e+04,1.971400000000000000e+04,3.045078380778681648e+01,1.030000000000000000e+02
4.214000000000000000e+03,1.971800000000000000e+04,3.102045823842713901e+01,1.040000000000000000e+02
1.774500000000000000e+04,1.971900000000000000e+04,3.116065624628194541e+01,1.050000000000000000e+02
4.336000000000000000e+03,1.972000000000000000e+04,3.121989803119609164e+01,1.060000000000000000e+02
1.933600000000000000e+04,1.935300000000000000e+04,3.171079752655779416e+01,2.000000000000000000e+00
1.863200000000000000e+04,1.950200000000000000e+04,3.175657546969651079e+01,2.000000000000000000e+00
1.768500000000000000e+04,1.972100000000000000e+04,3.193308282235561180e+01,1.070000000000000000e+02
1.845700000000000000e+04,1.916400000000000000e+04,3.206624037432527530e+01,2.000000000000000000e+00
1.748500000000000000e+04,1.815900000000000000e+04,3.209946232816601963e+01,2.000000000000000000e+00
5.510000000000000000e+03,1.711100000000000000e+04,3.213911285887738956e+01,2.000000000000000000e+00
1.839400000000000000e+04,1.972400000000000000e+04,3.251442309778408202e+01,1.080000000000000000e+02
1.863800000000000000e+04,1.972800000000000000e+04,3.270851169382851253e+01,1.090000000000000000e+02
1.917300000000000000e+04,1.927600000000000000e+04,3.272626024898439567e+01,2.000000000000000000e+00
2.420000000000000000e+02,1.972900000000000000e+04,3.274780594058449168e+01,1.100000000000000000e+02
1.718000000000000000e+04,1.923400000000000000e+04,3.309723969020983958e+01,2.000000000000000000e+00
1.729100000000000000e+04,1.761000000000000000e+04,3.322031332190738340e+01,2.000000000000000000e+00
1.933900000000000000e+04,1.938900000000000000e+04,3.334895628959102964e+01,2.000000000000000000e+00
1.705800000000000000e+04,1.973100000000000000e+04,3.336477856584303936e+01,1.110000000000000000e+02
1.950700000000000000e+04,1.973500000000000000e+04,3.347112699386923396e+01,1.120000000000000000e+02
1.707200000000000000e+04,1.973600000000000000e+04,3.350584008692153049e+01,1.130000000000000000e+02
1.218700000000000000e+04,1.967300000000000000e+04,3.362147716502229855e+01,3.000000000000000000e+00
1.969600000000000000e+04,1.973700000000000000e+04,3.372388156382156410e+01,1.150000000000000000e+02
1.862100000000000000e+04,1.971000000000000000e+04,3.393890183759953771e+01,6.000000000000000000e+00
5.832000000000000000e+03,1.968400000000000000e+04,3.397091347201310185e+01,3.000000000000000000e+00
1.542300000000000000e+04,1.973900000000000000e+04,3.408966576617735456e+01,1.160000000000000000e+02
1.921600000000000000e+04,1.974200000000000000e+04,3.412780199743549048e+01,1.170000000000000000e+02
1.762400000000000000e+04,1.974300000000000000e+04,3.448559333090355494e+01,1.180000000000000000e+02
1.955000000000000000e+04,1.974400000000000000e+04,3.449891153704003699e+01,1.200000000000000000e+02
1.951600000000000000e+04,1.955500000000000000e+04,3.451091002059988710e+01,3.000000000000000000e+00
1.781100000000000000e+04,1.974500000000000000e+04,3.452866306684985176e+01,1.210000000000000000e+02
1.782400000000000000e+04,1.785700000000000000e+04,3.462320277347546948e+01,2.000000000000000000e+00
1.948300000000000000e+04,1.974700000000000000e+04,3.464610233194346023e+01,1.220000000000000000e+02
6.260000000000000000e+03,1.974900000000000000e+04,3.491490803640556351e+01,1.230000000000000000e+02
